,text,unit
5120," The ratio of wavelengths of the 1st line of Balmer series and that
of the 1 st line of Paschen series is

(1) \(20:7\)

(2) \(7:20\)

(3) \(7:4\)

(4) \(4:7\)

",Modern Physics - Atoms
5121," The shortest wavelength of Balmer series of H-atom is

(1) \(\frac{4}{R}\)

(2) \(\frac{36}{5R}\)

(3) \(\frac{1}{R}\)

(4) \(\frac{3}{4R}\)

",Modern Physics - Atoms
5122," An electron in a hydrogen atom makes a transition from \(n = n_{1}\)
to \(n = n_{2}\). The time period of the electron in the initial state
is eight times that in the final state. Find the ratio
\(\frac{n_{1}}{n_{2}}\)

(1) 2

(2) 3

(3) 4

(4) 8

",Modern Physics - Atoms
5123," Assuming Bohr's model for \(\text{Li}^{+ +}\)atom, the first
excitation energy of ground state of \(\text{Li}^{+ +}\)atom is

(1) \(10.2eV\)

(2) \(91.8eV\)

(3) \(13.6eV\)

(4) \(3.4eV\)

",Modern Physics - Atoms
5124," The absorption transition between the first and the fourth energy
states of hydrogen atom are 3 . The emission transition between these
states will be

(1) 3

(2) 4

(3) 5

(4) 6

",Modern Physics - Atoms
5125," When a hydrogen atom emits a photon of energy \(12.1eV\), its
orbital angular momentum changes by (where \(h\) is Planck's constant)

(1) \(\frac{3h}{\pi}\)

(2) \(\frac{2h}{\pi}\)

(3) \(\frac{h}{\pi}\)

(4) \(\frac{4h}{\pi}\)

",Modern Physics - Atoms
5126," A : Both the Thomson's as well as the Rutherford's models constitute
an unstable system.

\(R\) : Thomson's model is unstable electrostatically while Rutherford's
model is unstable because of electromagnetic radiation of orbiting
electrons.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5127," A: Bohr's orbits are regions where the electron may be found with
large probability.

\(R\) : The orbital picture in Bohr's model of the hydrogen atom was
inconsistent with the uncertainty principle.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5128," A: Bohr's model with its planet-like electron is not applicable to
many electron atoms.

R: Unlike the situation in the solar system, where planet-planet
gravitational forces are very small as compared to the gravitational
force of the sun on each planet, the electron-electron electric force
interaction is comparable in magnitude to the electron nucleus electric
force.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5129," A: In Bohr model, the frequency of revolution of an electron in its
orbit is not connected to the frequency of spectral line for smaller
principal quantum number \(n\).

\(R\) : For transitions between large quantum number the frequency of
revolution of an electron in its orbit is connected to the frequency of
spectral line, as per Bohr's Correspondence principle.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5130," A : Spectral analysis can differentiate between isotopes as per the
equation
\(\frac{1}{\lambda} = RZ^{2}\left\lbrack \frac{1}{n_{1}^{2}} - \frac{1}{n_{2}^{2}} \right\rbrack\).

\(R\) : Rydberg's constant \(R\) is not a universal constant and is
dependent on the mass of nuclei as well.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5131," A: If the accelerating potential in an X-ray machine is decreased,
the minimum value of the wavelength of the emitted X-rays gets
increased.

\(R\) : The minimum value of the wavelength of the emitted X-rays is
inversely proportional to the accelerating potential.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5132," A: According to Bohr's atomic model the ratio of angular momenta of
an electron in first excited state and in ground state is \(2:1\).

\(R\) : In a Bohr's atom the angular momentum of the electron is
directly proportional to the principal quantum number.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5133," A : If a beam of photons of energy \(10.0eV\) each, is incident on a
sample of hydrogen gas containing all atoms in the ground state, then
the beam of the photons is completely transmitted through the gas
without absorption.

\(R\) : The minimum energy required by an electron to make a transition
to an excited state is \(10.2eV.\)

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5134," A: The nature of the characteristic \(X\)-rays does not depend on
accelerating potential.

\(R\) : X-rays are electromagnetic radiation.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5135," A : If vacuum is not created inside an X-ray tube, \(X\)-rays will
not be produced.

\(R\) : Without vacuum inside the \(X\)-ray tube the electrons are not
emitted by the filament.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5136," A: Gases are insulators at ordinary pressure but they start
conducting at very low pressure.

\(R\) : At low pressures, ions have a chance to reach their respective
electrodes and constitute a current but at ordinary pressures, ions
undergo collision with gas molecules and recombination.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5137," A: The oil-drops of Millikan's experiment should be of microscopic
size.

\(R\) : For larger drops the electric fields needed in the experiment
will be impractically high.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5138," A: Stoke's formula for viscous drag is not really valid for
oil-drops of extremely minute sizes.

\(R\) : Stoke's formula is valid for motion through a homogeneous
continuous medium and the size of the drop should be much larger than
the intermolecular separation in the medium for this assumption to be
valid.

(1)

(2)

(3)

(4)

",Modern Physics - Atoms
5139," When photon of energy \(3.8eV\) falls on metallic surface of work
function \(2.8eV\), then the kinetic energy of emitted electrons are

(1) \(1eV\)

(2) \(6.6eV\)

(3) 0 to \(1eV\)

(4) \(2.8eV\)

",Modern Physics - Dual nature
5140," The photoelectric work function

(1) Is different for different materials

(2) Is same for all metals

(3) Depends upon frequency of the incident light

(4) Depends upon intensity of the incident light

",Modern Physics - Dual nature
5141," The phenomenon of photoelectric effect was first explained by

(1) Hallwach

(2) Einstein

(3) Planck

(4) Bohr

",Modern Physics - Dual nature
5142," The energy of the most energetic photoelectrons emitted from a metal
target depends upon

(1) Threshold frequency of the metal

(2) Photoelectric work function of the metal

(3) Wavelength of the incident radiation

(4) All of these

",Modern Physics - Dual nature
5143," Threshold wavelength for sodium is \(6 \times 10^{- 7}\text{\ }m\).
Then photoemission occurs for light of wavelength \(\lambda\) if

(1) \(\lambda > 6 \times 10^{- 7}\) metre

(2) \(\lambda < 6 \times 10^{- 7}\) metre

(3) \(\lambda = 5 \times 10^{14}\) metre

(4) Frequency \(\leq 5 \times 10^{14}\) hertz

",Modern Physics - Dual nature
5144," In photoelectric effect, the slope of stopping potential versus
frequency of incident light for a given surface will be

(1) \(he^{- 1}\)

(2) e \(h\)

(3) \(e\)

(4) \(h\)

",Modern Physics - Dual nature
5145," When a metallic surface is illuminated with light of wavelength
\(\lambda\), the stopping potential is \(x\) volt. When the same surface
is illuminated by light of wavelength \(2\lambda\), the stopping
potential is \(\frac{x}{3}\). Threshold wavelength for the metallic
surface is

(1) \(\frac{4\lambda}{3}\)

(2) \(4\lambda\)

(3) \(6\lambda\)

(4) \(\frac{8\lambda}{3}\)

",Modern Physics - Dual nature
5146," A monochromatic point source of light is placed at a distance \(d\)
from a metal surface. Photo electrons are ejected at a rate \(n\) per
second, and with maximum kinetic energy \(E\). If the source is brought
nearer to distance \(d/2\), the rate and the maximum kinetic energy per
photoelectron become nearly

(1) \(2n\) and \(2E\)

(2) \(4n\) and \(4E\)

(3) \(4n\) and \(E\)

(4) \(n\) and \(4E\)


",Modern Physics - Dual nature
5147," Given that a photon of light of wavelength \(10000\text{Å}\) has
energy \(1.23eV\). Now when light of intensity \(I_{0}\) and wavelength
\(5000\text{Å}\) falls on a photo cell the saturation current and
stopping potential are \(0.40\mu A\) and \(1.36\text{\ }V\)
respectively. The work function is

(1) \(0.43eV\)

(2) \(1.10eV\)

(3) \(1.36eV\)

(4) \(2.47eV\)

",Modern Physics - Dual nature
5148," If the frequency of light incident on a metallic plate be doubled,
how will the maximum kinetic energy of the photoelectrons change?

(1) It becomes more than double

(2) It becomes less than double

(3) It becomes exactly double

(4) It does not change

",Modern Physics - Dual nature
5149," Wave nature of light cannot explain photoelectric effect because in
photoelectric effect, it is seen that

(1) For the frequency of light below a certain value, the photoelectric
effect does not take place, irrespective of intensity

(2) Maximum kinetic energy of ejected electrons is independent of
intensity of radiation

(3) There is no time lag between the incidence of radiation and emission
of electrons

(4) All of these

",Modern Physics - Dual nature
5150," The photoelectric threshold for a certain metal surface is
\(330\text{Å}\). What is the maximum kinetic energy of the
photoelectrons emitted, if radiations of wavelength \(1100\text{Å}\) are
used?

(1) \(1eV\)

(2) \(2eV\)

(3) \(7.5eV\)

(4) No electron is emitted

",Modern Physics - Dual nature
5151," When a point source of light is at a distance of
\(50\text{\ }\text{cm}\) from a photoelectric cell, the cut-off voltage
is found to be \(V_{0}\). If the same source is placed at a distance of
\(1\text{\ }m\) from the cell, then the cut-off voltage will be

(1) \(V_{0}/4\)

(2) \(V_{0}/2\)

(3) \(V_{0}\)

(4) \(2V_{0}\)

",Modern Physics - Dual nature
5152," In photoelectric effect when photons of energy \(\text{hv}\) fall on
a photosensitive surface (work function \(hv_{0}\) ) electrons are
emitted from the metallic surface. It is possible to say that

(1) All ejected electrons have same kinetic energy equal to
\(\text{hv} - hv_{0}\)

(2) The ejected electrons have a distribution of kinetic energy from
zero to \(\left( \text{hv} - hv_{0} \right)\)

(3) The most energetic electrons have kinetic energy equal to
\(\text{hv}\)

(4) All ejected electrons have kinetic energy \(hv_{0}\)

",Modern Physics - Dual nature
5153," Light of frequency \(1.5\) times the threshold frequency is incident
on photo-sensitive material. If the frequency is halved and intensity is
doubled, the photo current becomes

(1) Quadrupled

(2) Doubled

(3) Halved

(4) Zero

",Modern Physics - Dual nature
5154," The work function of a substance is \(4eV\). The longest wavelength
of light that can cause the emission of photoelectrons from this
substance is approximately

(1) \(540\text{\ }\text{nm}\)

(2) \(400\text{\ }\text{nm}\)

(3) \(310\text{\ }\text{nm}\)

(4) \(220\text{\ }\text{nm}\)

",Modern Physics - Dual nature
5156," X-rays of wavelength \(22pm\) are scattered from a carbon target at
an angle of \(85^{\circ}\) to the incident beam. The Compton shift for
X-rays is

(1) \(2.2pm\)

(2) \(1.1pm\)

(3) \(0.55pm\)

(4) \(4.4pm\)

",Modern Physics - Dual nature
5157," The cathode of a photocell is changed such that the work function
changes from \(w_{1}\) to \(w_{2}\left( w_{2} > w_{1} \right)\). If the
saturation currents before and after the change are \(I_{1}\) and
\(I_{2}\) and all other conditions are unchanged, then (assuming
\(hv > w_{2}\) )

(1) \(I_{1} = I_{2}\)

(2) \(I_{1} < I_{2}\)

(3) \(I_{1} > I_{2}\)

(4) \(I_{1} < I_{2} < 2I_{2}\)

",Modern Physics - Dual nature
5158," If the energy of a photon is \(E\), then its momentum is ( \(c\) is
velocity of light)

(1) \(E/c\)

(2) \(E/2c\)

(3) \(2E/c\)

(4) It has no momentum

",Modern Physics - Dual nature
5159," The de Broglie wavelength of an electron in the
\(n^{\text{th}\text{~}}\) Bohr orbit is related to the radius \(R\) of
the orbit as

(1) \(\text{nλ} = \text{πR}\)

(2) \(\text{nλ} = \frac{3}{2}\text{πR}\)

(3) \(\text{nλ} = 2\text{πR}\)

(4) \(\text{nλ} = 4\text{πR}\)

",Modern Physics - Dual nature
5160," A photon and an electron both have wavelength \(1\text{Å}\). The
ratio of energy of photon to that of electron is

(1) 1

(2) \(0.012\)

(3) \(82.7\)

(4) \(10^{- 10}\)

",Modern Physics - Dual nature
5161," Wavelength of an electron accelerated through a potential difference
of 1 volt is

(1) \(12.27\text{Å}\)

(2) \(1.234\text{Å}\)

(3) 1 micron

(4) 1 fermi

",Modern Physics - Dual nature
5162," For a proton accelerated through \(V\) volts, de Broglie wavelength
is given as \(\lambda =\)

(1) \(\frac{12.27}{\sqrt{V}}\text{Å}\)

(2) \(\frac{0.101}{\sqrt{V}}\text{Å}\)

(3) \(\frac{0.286}{\sqrt{V}}\text{Å}\)

(4) \(\frac{12400}{V}\text{Å}\)

",Modern Physics - Dual nature
5163," The wavelength of matter waves is independent of

(1) Mass

(2) Velocity

(3) Momentum

(4) Charge

",Modern Physics - Dual nature
5164," Which one of the following statements is not true about de-Broglie
waves ?

(1) All atomic particles in motion have waves of a definite wavelength
associated with them

(2) Higher the momentum, the longer is the wave-length

(3) Faster the particle, the shorter is the wave-length

(4) For the same velocity, a heavier particle has a shorter wavelength

",Modern Physics - Dual nature
5165," A proton and an alpha particle are accelerated through the same
potential difference. The ratio of de Broglie wavelength of the proton
to that of the alpha particle will be

(1) \(2:1\)

(2) \(1:1\)

(3) \(1:2\)

(4) \(2\sqrt{2}:1\)

",Modern Physics - Dual nature
5166," The ratio of specific charge e/m of a proton to that of an
\(\alpha\)-particle is

(1) \(1:4\)

(2) \(1:2\)

(3) \(4:1\)

(4) \(2:1\)

",Modern Physics - Dual nature
5167," Choose the only correct statement out of the following

(1) Only a charged particle in motion is accompanied by matter waves

(2) Only subatomic particles in motion are accompanied by matter waves

(3) Any particle in motion, whether charged or uncharged, is accompanied
by matter waves

(4) No particle, whether at rest or in motion, is ever accompanied by
matter waves

",Modern Physics - Dual nature
5168," Neglecting variation of mass with velocity, the wavelength
associated with an electron having a kinetic energy \(E\) is
proportional to

(1) \(E^{\frac{1}{2}}\)

(2) \(E\)

(3) \(E^{- \frac{1}{2}}\)

(4) \(E^{- 2}\)

",Modern Physics - Dual nature
5169," Of the following having the same kinetic energy, the one which has
the largest wavelength is

(1) An alpha particle

(2) A neutron

(3) A proton

(4) An electron

",Modern Physics - Dual nature
5170," The de Broglie wavelength \(\lambda\) associated with a proton
increases by \(25\%\), if its momentum is decreased by \(p_{0}\). The
initial momentum was

(1) \(4p_{0}\)

(2) \(\frac{p_{0}}{4}\)

(3) \(5p_{0}\)

(4) \(\frac{p_{0}}{5}\)

",Modern Physics - Dual nature
5171," If in a photoelectric cell, the wavelength of incident light is
changed from \(4000\text{Å}\) to \(3000\text{Å}\) then change in
stopping potential will be

(1) \(0.66\text{\ }V\)

(2) \(1.03\text{\ }V\)

(3) \(0.33\text{\ }V\)

(4) \(0.49\text{\ }V\)

",Modern Physics - Dual nature
5172," Find the number of electrons emitted per second by a \(24\text{\ }W\)
source of monochromatic light of wavelength \(6600\text{Å}\), assuming
\(3\%\) efficiency for photoelectric effect (take
\(h = 6.6 \times 10^{- 34}\text{Js}\) )

(1) \(48 \times 10^{19}\)

(2) \(48 \times 10^{17}\)

(3) \(8 \times 10^{19}\)

(4) \(24 \times 10^{17}\)

",Modern Physics - Dual nature
5173," In photoelectric effect, if a weak intensity radiation instead of
strong intensity of suitable frequency is used then

(1) Photoelectric effect will get delayed

(2) Photoelectric effect will not take place

(3) Maximum kinetic energy will decrease

(4) Saturation current will decrease

",Modern Physics - Dual nature
5174," The work function of tungsten is \(4.50eV\). The wavelength of
fastest electron emitted when light whose photon energy is \(5.50eV\)
falls on tungsten surface, is

(1) \(12.27\text{Å}\)

(2) \(0.286\text{Å}\)

(3) \(12400\text{Å}\)

(4) \(1.227\text{Å}\)


",Modern Physics - Dual nature
